"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"$AAPL #patent 9,761,303: Storage element with multiple clock circuits https://t.co/xWlCBIuK1k #tech #IP https://t.co/N009H2lAhg",FALSE,0,NA,2017-09-12 20:14:35,FALSE,NA,"907698981144350720",NA,"<a href=""http://www.treeofideas.com"" rel=""nofollow"">Tree of Ideas</a>","treabase",0,FALSE,FALSE,NA,NA
"I'm not a huge $AAPL fan but $160 stock closes down $0.60 for the day on huge volume isn't really bearish",FALSE,0,NA,2017-09-12 20:14:30,FALSE,NA,"907698957194858496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JamisonG_",0,FALSE,FALSE,NA,NA
"RT @JayDub1210: @Apple $AAPL The new Apple iPhone facial recognition is",FALSE,0,NA,2017-09-12 20:14:23,FALSE,NA,"907698927759249410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayDub1210",1,TRUE,FALSE,NA,NA
"10 Things To Know About The iPhone X: https://t.co/IHhSHFifk4 $AAPL #iphoneX https://t.co/xVLt6k5mP8",FALSE,0,NA,2017-09-12 20:14:18,FALSE,NA,"907698907957878785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CRNTestCenter",0,FALSE,FALSE,NA,NA
"@kirkburgess 13shs $aapl ... is it worth it?",FALSE,0,"kirkburgess",2017-09-12 20:14:17,FALSE,"907690990890213376","907698903541321728","14406831","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GyroMac",0,FALSE,FALSE,NA,NA
"*Breaking News $TWTR $AAPL $MSFT $AAPL $fb $CRM $CMG $BRK $IeP $GOOG $SHAK $CAKE $GOOG $KO $PYPL $Teva $VRX $AGN‚Ä¶ https://t.co/9WesyUjgkO",FALSE,0,NA,2017-09-12 20:14:13,TRUE,NA,"907698886768291847",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianfires",0,FALSE,FALSE,NA,NA
"$AAPL $BAC not sure what more dissapointing: the new iphones or the presentation for the new iphones?",FALSE,0,NA,2017-09-12 20:14:04,FALSE,NA,"907698849095016450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","callman_trades",0,FALSE,FALSE,NA,NA
"RT @cheddar: Apple 2009 - Steve Jobs says Apple ""is going to reinvent the phone""

Apple 2017: You can become an emoji

#AppleEvent $AAPL",FALSE,0,NA,2017-09-12 20:14:02,FALSE,NA,"907698841322913792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wwiilll",63,TRUE,FALSE,NA,NA
"RT @LNPServices: #Apple Special Event 2017 LIVE #STREAM HD - Presentation #iPhoneX, #iPhone8, #iPhone8Plus #LIVE - #YouTube https://t.co/46‚Ä¶",FALSE,0,NA,2017-09-12 20:13:52,FALSE,NA,"907698797702025216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vicenta_hagar",11,TRUE,FALSE,NA,NA
"RT @TradeZer0: These smart money #Stocks are popular, $AAPL, $BRK-B, $FB, $GOOGL #Investing #StockMarket: https://t.co/cvmoRB61oR https://t‚Ä¶",FALSE,0,NA,2017-09-12 20:13:49,FALSE,NA,"907698788156018693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuracanJazz",1,TRUE,FALSE,NA,NA
"#AppleEvent Pre-orders for #iPhone8 and 8 Plus starts on ... https://t.co/vFPjO0pqDh 

$AAPL $MSFT‚Ä¶ https://t.co/jNWqXxSwkc",FALSE,0,NA,2017-09-12 20:13:31,TRUE,NA,"907698710489964544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChristophMcLee",0,FALSE,FALSE,NA,NA
"RT @StockTwits: This is the new iPhone X 

$AAPL -&gt; https://t.co/6hycgKWTZk https://t.co/rx5L4ldFgu",FALSE,0,NA,2017-09-12 20:13:26,FALSE,NA,"907698690785234944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlukemcmanus",30,TRUE,FALSE,NA,NA
"IMO, $AAPL animated emojis will be the death of $SNAP.
#RIP
=^.^=",FALSE,1,NA,2017-09-12 20:13:24,FALSE,NA,"907698682920763392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Catwoman2011",0,FALSE,FALSE,NA,NA
"$AAPL:

Why Apple Just Hiked the Price of Every New iPhone:

https://t.co/9h31hg3117",FALSE,0,NA,2017-09-12 20:13:05,FALSE,NA,"907698601844805632",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA
"High-return trading strategies available at Profectus Systems $AAPL $TSLA $VIX $SPY $SPX $UVXY $VXX $XIV $MSFT $AMZN $FB $INTC $GOOGL $T $VZ",FALSE,0,NA,2017-09-12 20:12:40,FALSE,NA,"907698498203774976",NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">Profectus Systems App</a>","ProfectuSystems",0,FALSE,FALSE,NA,NA
"RT @LNPServices: #Apple Special Event 2017 LIVE #STREAM HD - Presentation #iPhoneX, #iPhone8, #iPhone8Plus #LIVE - #YouTube https://t.co/46‚Ä¶",FALSE,0,NA,2017-09-12 20:12:38,FALSE,NA,"907698486904311808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","candiehauss712",11,TRUE,FALSE,NA,NA
"@EliteBinaryWin More a story of the watch than the phone I think, but $AAPL may have gotten its mojo back.",FALSE,0,"EliteBinaryWin",2017-09-12 20:12:22,FALSE,"907675529318461441","907698422211375104","872355566890491909","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PortfolioGain",0,FALSE,FALSE,NA,NA
"Inside Apple Park + Steve Jobs Theater on iPhone X event day [Gallery] https://t.co/vw2QGM2dR1 #9to5Mac $AAPL https://t.co/r0ZuVlUmql",FALSE,0,NA,2017-09-12 20:12:18,FALSE,NA,"907698404003741696",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MacHashNews",0,FALSE,FALSE,NA,NA
"$AAPL get on board. It's going to 175. I think wall st will have issues as aapl pushes 1 trillion dollar valuation but 175 is in the cards",FALSE,0,NA,2017-09-12 20:12:17,FALSE,NA,"907698401407586304",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Marino215",0,FALSE,FALSE,NA,NA
"$IWM $QQQ $FB $SPY $TLT $AAPL $SPX $GBTC $RUT INVERSE COCK AND BALLS PATTERN!! Buy IWM NOW. Follow Us For More Prem‚Ä¶ https://t.co/cjqINZ0j1K",FALSE,0,NA,2017-09-12 20:12:08,TRUE,NA,"907698364015247360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NlNJATECH",0,FALSE,FALSE,NA,NA
"RT @xcar9x: #OptionsTrading  #options #DayTrading 
$GOOGL 
I challengeÌ†ΩÌ≤µÌ†ΩÌ≤∞‚åõÔ∏è

$FB $TWTR $TSLA $SPY $AAPL $PCLN $NFLX",FALSE,0,NA,2017-09-12 20:12:08,FALSE,NA,"907698361045852160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmadcba",86,TRUE,FALSE,NA,NA
"RT @OphirGottlieb: $AAPL Apple is creating a social network (per patents &amp; our dossiers) and it will win.  This is hint #167,478,589 ...‚Ä¶",FALSE,0,NA,2017-09-12 20:12:07,FALSE,NA,"907698357035925504",NA,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>","CMLviz",1,TRUE,FALSE,NA,NA
"RT @corvuscap: 4. I will have $AAPL replace 6s+ battery for $90 in several months and keep this phone for 2 more years extending my phone c‚Ä¶",FALSE,0,NA,2017-09-12 20:12:05,FALSE,NA,"907698348894941186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELfDuT",1,TRUE,FALSE,NA,NA
"*Breaking News*Valeant CeO Said Will Pay Down $6B in Debt by Year end! INOVA Sale To Close ealier Than expected!‚Ä¶ https://t.co/zUFv9uCcys",FALSE,0,NA,2017-09-12 20:12:04,TRUE,NA,"907698346223194113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianfires",0,FALSE,FALSE,NA,NA
"#Wallstreet closed : 
$SPX : +0,34%  $DJI : +0,27%, $NDQ: +0,34% 
$AAPL -0,42 % Face recognition‚Ä¶ https://t.co/I9iSe8tMbE",FALSE,0,NA,2017-09-12 20:11:59,FALSE,NA,"907698323968098305",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","VICTORLEONARDIB",0,FALSE,FALSE,NA,NA
"$AAPL clearly that hiccup with the exec face recognition was a ploy to suggest to buy 2 phones with 1 as ""backup""!",FALSE,0,NA,2017-09-12 20:11:56,FALSE,NA,"907698312790384640",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","yogikeung",0,FALSE,FALSE,NA,NA
"Value manager Kim Forrest of Fort Pitt Capital did not like $AAPL in 2014 at 94, back in June at 145 and today at 1‚Ä¶ https://t.co/q5UpIaHydm",FALSE,0,NA,2017-09-12 20:11:38,TRUE,NA,"907698236416196609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chiumeister",0,FALSE,FALSE,NA,NA
"As $AAPL flubs, $AMZN drops a great commercial for its 10 Thursday @NFL games
@EllesEconomy @LaMonicaBuzz 
https://t.co/eObbqKkh6A",FALSE,1,NA,2017-09-12 20:11:29,FALSE,NA,"907698199208624130",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_ChrisVersace",0,FALSE,FALSE,NA,NA
"Cautious Investor talks #OneMoreThing Apple Event Sept 12th 2017 $AAPL $QQQ
https://t.co/jaE8x9qA6j https://t.co/TU1z3mVNrQ",FALSE,3,NA,2017-09-12 20:11:21,FALSE,NA,"907698164030996481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TradersCom",0,FALSE,FALSE,NA,NA
"https://t.co/oj0x8FvYO4  TOP Stock ALERTS FROM JASON BOND! [Free Trial] Offer ends soon dont miss it! $fb $vlo $xom $cm $v $aapl",FALSE,0,NA,2017-09-12 20:11:15,FALSE,NA,"907698139712200705",NA,"<a href=""https://www.smqueue.com/"" rel=""nofollow"">smqueue</a>","MomentumSwings",0,FALSE,FALSE,NA,NA
"$AAPL did they announce the 256gb price of the iX?",FALSE,0,NA,2017-09-12 20:11:11,FALSE,NA,"907698124499582976",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","StocksMD",0,FALSE,FALSE,NA,NA
"In the AR vs. VR battle, $AAPL just put its chips behind AR in a big way.

And yes, the A11 pun is intended.",FALSE,0,NA,2017-09-12 20:11:10,FALSE,NA,"907698120989036545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClancyFactor",0,FALSE,FALSE,NA,NA
"Pretty sure I will never purchase an #iWatch .   $AAPL   #Ugly",FALSE,1,NA,2017-09-12 20:11:05,FALSE,NA,"907698099895848960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TapeReaderDanno",0,FALSE,FALSE,NA,NA
"$GS $AAPL:

Pfizer, Goldman Sachs Lift DJIA Tuesday:

https://t.co/vFG9JnV9GJ",FALSE,0,NA,2017-09-12 20:11:04,FALSE,NA,"907698092866072576",NA,"<a href=""http://www.newsflowing.com"" rel=""nofollow"">NFIG</a>","newswelldone",0,FALSE,FALSE,NA,NA
"$AAPL the delayed release of the iPhone X is the stock stutter. at some point, the release timing will settle in and this will take off.",FALSE,0,NA,2017-09-12 20:11:00,FALSE,NA,"907698075870867456",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","baubele",0,FALSE,FALSE,NA,NA
"Sept 12 Tuesday, $AAPL closed $160.86",FALSE,1,"ericdavis221",2017-09-12 20:10:45,FALSE,"907689454655111168","907698016060092417","885909416205316096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericdavis221",0,FALSE,FALSE,NA,NA
"$AAPL Morgan Stanley reiterates Overweight rating, $182 PT https://t.co/miYMQYWdSV",FALSE,0,NA,2017-09-12 20:10:37,FALSE,NA,"907697978814730240",NA,"<a href=""https://stocknews.com/"" rel=""nofollow"">StockNews.com News Feed</a>","stocknewsdotcom",0,FALSE,FALSE,NA,NA
"$AAPL - Apple's #AAPL Overweight Rating Reiterated at Morgan Stanley https://t.co/YbqhQ3u9Gd",FALSE,0,NA,2017-09-12 20:10:25,FALSE,NA,"907697931872063490",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ZolmaxNews",0,FALSE,FALSE,NA,NA
"RT @carterthomas: in 2003 I bought 1,500 shares of $AAPL for about $7. Sold it 3 months later bc it had only gone up to $8. Which coins are‚Ä¶",FALSE,0,NA,2017-09-12 20:10:13,FALSE,NA,"907697881351684097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cryptom00n",18,TRUE,FALSE,NA,NA
"I bought more $AAPL stock today because of #AppleEvent...here's to hoping it pays off...",FALSE,1,NA,2017-09-12 20:10:08,FALSE,NA,"907697861130903552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callemKingJames",0,FALSE,FALSE,NA,NA
"@rodtrent author holds puts on $AAPL, no surprising he's talking down the release. Find someone with calls on $AAPL, he'll give a positive",FALSE,0,"rodtrent",2017-09-12 20:10:01,FALSE,"907697268949753856","907697828310290432","7372952","<a href=""http://www.metrotwit.com/"" rel=""nofollow"">MetroTwit</a>","andyinsdca",0,FALSE,FALSE,NA,NA
"$aapl Who is going to buy the new iPhone X?",FALSE,0,NA,2017-09-12 20:09:54,FALSE,NA,"907697800489652225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariomastrom",0,FALSE,FALSE,NA,NA
"Join @RobinhoodApp and we'll both get stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/xyAlghZt7x",FALSE,0,NA,2017-09-12 20:09:24,FALSE,NA,"907697674383753216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Ques",0,FALSE,FALSE,NA,NA
"E-waste is the new status symbol. #iPhoneX $AAPL #AppleEvent",FALSE,2,NA,2017-09-12 20:09:24,FALSE,NA,"907697673150615552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mz412",0,FALSE,FALSE,NA,NA
"RT @stephenfoley: What happens to Apple shares on iPhone launch days? Epic graph in here https://t.co/Ehcz0dIo0k $AAPL https://t.co/GRSuKk9‚Ä¶",FALSE,0,NA,2017-09-12 20:09:13,FALSE,NA,"907697628565008384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tonymon4u",31,TRUE,FALSE,NA,NA
"RT @StockTwits: The 5 biggest companies by market cap

$AAPL $834 BILLION
$GOOGL $653 B
$MSFT $575 B
$FB $503 B
$AMZN $469 B

https://t.co/‚Ä¶",FALSE,0,NA,2017-09-12 20:09:10,FALSE,NA,"907697614329540608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thomaspan",39,TRUE,FALSE,NA,NA
"RT @AndySwan: For 4 straight years, the IMMEDIATE Consumer Reaction to the #AppleEvent sets the stage for $AAPL stock over the next 9 month‚Ä¶",FALSE,0,NA,2017-09-12 20:09:09,FALSE,NA,"907697612379258885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C_P_Cook",7,TRUE,FALSE,NA,NA
"$AAPL:

Everything Apple announced at its iPhone event:

https://t.co/diFy9TR5v2",FALSE,0,NA,2017-09-12 20:09:08,FALSE,NA,"907697609455759360",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA
"$AAPL:

Everything You Need to Know About Today‚Äôs Apple Watch and ‚Ä¶:

https://t.co/BuJhgB7h9P",FALSE,0,NA,2017-09-12 20:09:08,FALSE,NA,"907697607769604097",NA,"<a href=""http://fnsappbg.blogspot.com/"" rel=""nofollow"">FNS_APP</a>","ProVesting",0,FALSE,FALSE,NA,NA
"$AAPL those that care so much about pricing probably don't own or wouldn't buy an iPhone anyway.",FALSE,0,NA,2017-09-12 20:09:03,FALSE,NA,"907697586739531776",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Marino215",0,FALSE,FALSE,NA,NA
"Apple's Product Refresh: Bullish At First Glance $AAPL $aapl https://t.co/eYrW1jqHQZ",FALSE,0,NA,2017-09-12 20:09:01,FALSE,NA,"907697579655385089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giamaga",0,FALSE,FALSE,NA,NA
"@Apple $AAPL The new Apple iPhone facial recognition is",FALSE,0,"Apple",2017-09-12 20:08:52,FALSE,NA,"907697540954501120","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayDub1210",1,FALSE,FALSE,NA,NA
"#Apple Widens The Gap On Alphabet $AAPL $GOOGL https://t.co/B1PdppMoLO",FALSE,0,NA,2017-09-12 20:08:45,FALSE,NA,"907697509446901760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TalkMarkets",0,FALSE,FALSE,NA,NA
"Apple‚Äôs $AAPL Overweight Rating Reiterated at Morgan Stanley https://t.co/qwVoK3SfL8",FALSE,0,NA,2017-09-12 20:08:37,FALSE,NA,"907697479193448449",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ZolmaxNews",0,FALSE,FALSE,NA,NA
"Why Apple hiked the price of the entire iPhone line (and didn't just add a premium phone like we all thought) $AAPL https://t.co/uUuopNaM5J",FALSE,1,NA,2017-09-12 20:08:36,FALSE,NA,"907697472482541568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ampressman",0,FALSE,FALSE,NA,NA
"These assets are seeing a jump in tweets #AlgorithmicTrading #DigitalTransformation $AAPL $ML‚Ä¶ https://t.co/E9WLTJyPi5",FALSE,0,NA,2017-09-12 20:08:33,TRUE,NA,"907697459727564802",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"https://t.co/m74JRJNCTR $aapl do you have to pay for an extra data plan for the watch?",FALSE,0,NA,2017-09-12 20:08:27,FALSE,NA,"907697433551015936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brenbto",0,FALSE,FALSE,NA,NA
"$AAPL:

iPhone Hype Doesn‚Äôt Necessarily Provoke Apple Stock Gains:

https://t.co/V39M3FBFjW",FALSE,0,NA,2017-09-12 20:08:22,FALSE,NA,"907697413502132224",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA
"$AAPL $VZ $T $TMUS $S:

Here‚Äôs How Much It‚Äôll Cost To Put Your Apple Watch on Your Mobile ‚Ä¶:

https://t.co/5sGSTS0CJN",FALSE,0,NA,2017-09-12 20:08:21,FALSE,NA,"907697411773960192",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA
"RT @jowens510: Apple was up 1%+ during #AppleEvent, but headed for a decline after #iPhoneX sales pushed to next fiscal year.
https://t.co/‚Ä¶",FALSE,0,NA,2017-09-12 20:07:42,FALSE,NA,"907697246057230336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrestV2",8,TRUE,FALSE,NA,NA
"#AppleEvent #iPhone8, 8 Plus capabilities, price etc.. https://t.co/qMCKidZ0Iy

$AAPL #iphonexlaunch #iOS11 $GOOGL‚Ä¶ https://t.co/aKmAkybi78",FALSE,0,NA,2017-09-12 20:07:31,TRUE,NA,"907697200460832768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChristophMcLee",0,FALSE,FALSE,NA,NA
"$AAPL tomorrow my favorite group is Green Day",FALSE,0,NA,2017-09-12 20:07:29,FALSE,NA,"907697190654681089",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Marino215",0,FALSE,FALSE,NA,NA
"Is the iPhone 8 that much different than the iPhone7 ? $AAPL",FALSE,0,NA,2017-09-12 20:07:27,FALSE,NA,"907697183792812034",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QuintNJ",0,FALSE,FALSE,NA,NA
"What happened at Tuesday's #Apple event? Here's a quick rundown https://t.co/VOuGmxUSaU $AAPL #iPhone8 #iPhoneX https://t.co/2mb4P2KdrB",FALSE,1,NA,2017-09-12 20:07:26,FALSE,NA,"907697181628551168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wmwitkowski",1,FALSE,FALSE,NA,NA
"RT @d4ytrad3: $AAPL to US citizens: we want ~3% of your pre-tax dollars for our #iPhoneX (when you add in the avg. bells &amp; whistles) https:‚Ä¶",FALSE,0,NA,2017-09-12 20:07:23,FALSE,NA,"907697168445792256",NA,"<a href=""https://medium.com/@marketshill"" rel=""nofollow"">Twitter Web Client (MH)</a>","MarketsHill",5,TRUE,FALSE,NA,NA
"RT @RedDogT3: Sometimes 5 min. charts R better then reading the news. $aapl ""actively"" didn't hold $$162.30ish  then $161.50ish https://t.c‚Ä¶",FALSE,0,NA,2017-09-12 20:07:23,FALSE,NA,"907697166352822274",NA,"<a href=""https://medium.com/@marketshill"" rel=""nofollow"">Twitter Web Client (MH)</a>","MarketsHill",10,TRUE,FALSE,NA,NA
"Billionaire David Tepper's Tech Holdings  https://t.co/d22TzCuj52  $GOOG $BABA $MU $FB $WDC $AAPL",FALSE,0,NA,2017-09-12 20:07:05,FALSE,NA,"907697093514579973",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FinInvTr",0,FALSE,FALSE,NA,NA
"#SP #NASDAQ close at record highs as LT interest rates jump and Florida cleans up from #irma. $AAPL introduces... https://t.co/bUVv0ugU0a",FALSE,0,NA,2017-09-12 20:07:01,FALSE,NA,"907697073054765056",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rameshgulati",0,FALSE,FALSE,NA,NA
"$AAPL is a RORO go with on a break in either direction of today's range. Will be testing that &amp; adding as it moves.",FALSE,4,NA,2017-09-12 20:06:58,FALSE,NA,"907697063596642305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustinPulitzer",0,FALSE,FALSE,NA,NA
"$AAPL looking at a 10 year chart &amp; the spread between it's price &amp; long term MA is the highest it's been",FALSE,0,NA,2017-09-12 20:06:34,FALSE,NA,"907696960613863424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chart_Guy",0,FALSE,FALSE,NA,NA
"@EddyElfenbein $SPX ATH close w/ no help from red $AAPL...",FALSE,1,"EddyElfenbein",2017-09-12 20:06:17,FALSE,"907696128010964992","907696889826615297","41516710","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mchjc",0,FALSE,FALSE,NA,NA
"RT @gonzobreakout: $AAPL iPhone 8 and X pricing https://t.co/uXqxu651Wz",FALSE,0,NA,2017-09-12 20:06:16,FALSE,NA,"907696884751507457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamie_kainer",20,TRUE,FALSE,NA,NA
"Why did $aapl spike again?",FALSE,0,NA,2017-09-12 20:06:12,FALSE,NA,"907696869370888193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","foolish_matt",0,FALSE,FALSE,NA,NA
"RT @stephenfoley: What happens to Apple shares on iPhone launch days? Epic graph in here https://t.co/Ehcz0dIo0k $AAPL https://t.co/GRSuKk9‚Ä¶",FALSE,0,NA,2017-09-12 20:06:11,FALSE,NA,"907696863628992513",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Katashovak",31,TRUE,FALSE,NA,NA
"RT @bespokeinvest: At one point in early 2016, $GOOGL overtook $AAPL as the world's largest company, but now the gap is $200 billion: https‚Ä¶",FALSE,0,NA,2017-09-12 20:06:09,FALSE,NA,"907696856502882305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GingerRoelofs",1,TRUE,FALSE,NA,NA
"RT @bespokeinvest: Apple $AAPL has widened its lead on Alphabet $GOOGL by nearly $200 billion in market cap: https://t.co/7kknViHi8y",FALSE,0,NA,2017-09-12 20:06:06,FALSE,NA,"907696843403997185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GingerRoelofs",1,TRUE,FALSE,NA,NA
"Folks waiting to order the iPhone X and then theirs not shipping until after Xmas is going to ruin $AAPL 's holliday quarter numbers.",FALSE,0,NA,2017-09-12 20:06:03,FALSE,NA,"907696830284161024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for  iPhone</a>","jhollida24",0,FALSE,FALSE,NA,NA
"RT @Guruleaks1: Apple's FaceID Fails During Presentation $AAPL
https://t.co/CWRNLR0Wbe",FALSE,0,NA,2017-09-12 20:06:00,FALSE,NA,"907696818129076224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Drumhowan",4,TRUE,FALSE,NA,NA
"RT @jowens510: Apple was up 1%+ during #AppleEvent, but headed for a decline after #iPhoneX sales pushed to next fiscal year.
https://t.co/‚Ä¶",FALSE,0,NA,2017-09-12 20:05:58,FALSE,NA,"907696811237834752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_lethabo17",8,TRUE,FALSE,NA,NA
"RT @ElixiumCrypto: https://t.co/bB5yac5FdG

Trade your favorite #Tech #Stocks with #BitcoinÌ†ΩÌ∫ÄÌ†ΩÌ≤∞Ì†æÌ¥ë#Trading $AAPL $AMD $AMZN $ATVI $FB $GOOG $GP‚Ä¶",FALSE,0,NA,2017-09-12 20:05:54,FALSE,NA,"907696792304840704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllyZrubek",31,TRUE,FALSE,NA,NA
"RT @Das_is_me: $AAPL Shareholders

Apple Watch: Ì†ΩÌ∏É
Iphone 8: Ì†ΩÌ∏ê
Iphone X: Ì†ΩÌπÇ
FaceID: Ì†ΩÌ∏°

#AppleEvent https://t.co/7SpHx9cEFt",FALSE,0,NA,2017-09-12 20:05:53,FALSE,NA,"907696791717646336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","temilovie",44,TRUE,FALSE,NA,NA
"RT @RampCapitalLLC: Only a few years away $AAPL https://t.co/P77V5EbxMS",FALSE,0,NA,2017-09-12 20:05:50,FALSE,NA,"907696776458784768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CostaRicaConner",25,TRUE,FALSE,NA,NA
